Country,Province,City,Longitude,Latitude,ConfirmedCount,DeadCount,CuredCount,LastUpdateTime
US,South Carolina,Abbeville,-82.46170658,34.22333378,6,0,0,2020-04-03 22:46:37
US,Louisiana,Acadia,-92.41419698,30.2950649,72,1,0,2020-04-03 22:46:37
US,Virginia,Accomack,-75.63234615,37.76707161,8,0,0,2020-04-03 22:46:37
US,Idaho,Ada,-116.24155159999998,43.4526575,307,3,0,2020-04-03 22:46:37
US,Iowa,Adair,-94.47105874,41.33075609,1,0,0,2020-04-03 22:46:37
US,Missouri,Adair,-92.60078167,40.19058551,6,0,0,2020-04-03 22:46:37
US,Oklahoma,Adair,-94.65859267,35.88494195,14,0,0,2020-04-03 22:46:37
US,Colorado,Adams,-104.3362578,39.87432092,260,7,0,2020-04-03 22:46:37
US,Idaho,Adams,-116.4545247,44.89333571,1,0,0,2020-04-03 22:46:37
US,Illinois,Adams,-91.18786813,39.98815591,2,0,0,2020-04-03 22:46:37
US,Indiana,Adams,-84.93671406,40.7457653,1,0,0,2020-04-03 22:46:37
US,Mississippi,Adams,-91.35326037,31.47669768,14,0,0,2020-04-03 22:46:37
US,Nebraska,Adams,-98.50117804,40.52449420000001,6,0,0,2020-04-03 22:46:37
US,Pennsylvania,Adams,-77.21610347,39.87140411,19,0,0,2020-04-03 22:46:37
US,Washington,Adams,-118.5601734,46.98299757,20,0,0,2020-04-03 22:46:37
US,Wisconsin,Adams,-89.76782777,43.96974651,1,0,0,2020-04-03 22:46:37
US,Vermont,Addison,-73.14130877,44.03217337,32,0,0,2020-04-03 22:46:37
US,South Carolina,Aiken,-81.63645384,33.54338026,22,1,0,2020-04-03 22:46:37
US,Florida,Alachua,-82.35928158,29.67866525,110,0,0,2020-04-03 22:46:37
US,North Carolina,Alamance,-79.39976137,36.0434701,14,0,0,2020-04-03 22:46:37
US,California,Alameda,-121.8929271,37.64629437,443,12,0,2020-04-03 22:46:37
US,Colorado,Alamosa,-105.7885451,37.57250606,4,0,0,2020-04-03 22:46:37
US,New York,Albany,-73.97723916,42.60060306,267,2,0,2020-04-03 22:46:37
US,Wyoming,Albany,-105.7235415,41.65498705,4,0,0,2020-04-03 22:46:37
US,Virginia,Albemarle,-78.55481085,38.02080697,26,0,0,2020-04-03 22:46:37
US,Mississippi,Alcorn,-88.57996173,34.88084463,6,0,0,2020-04-03 22:46:37
US,North Carolina,Alexander,-81.17751948,35.922379600000006,2,0,0,2020-04-03 22:46:37
US,Virginia,Alexandria,-77.08183073,38.814003,56,0,0,2020-04-03 22:46:37
US,Iowa,Allamakee,-91.37860922,43.28383218,16,1,0,2020-04-03 22:46:37
US,Michigan,Allegan,-85.89102866,42.59147037,6,0,0,2020-04-03 22:46:37
US,Maryland,Allegany,-78.69280486,39.62357628,2,0,0,2020-04-03 22:46:37
US,New York,Allegany,-78.02750466,42.25748406,14,1,0,2020-04-03 22:46:37
US,North Carolina,Alleghany,-81.12857041,36.49360862,2,0,0,2020-04-03 22:46:37
US,Virginia,Alleghany,-80.00222498,37.78636074,2,0,0,2020-04-03 22:46:37
US,Pennsylvania,Allegheny,-79.98167747,40.46809875,476,2,0,2020-04-03 22:46:37
US,Indiana,Allen,-85.06800636,41.09194313,58,2,0,2020-04-03 22:46:37
US,Kentucky,Allen,-86.19457544,36.75197631,2,0,0,2020-04-03 22:46:37
US,Louisiana,Allen,-92.82442028,30.65385745,34,3,0,2020-04-03 22:46:37
US,Ohio,Allen,-84.10802343,40.77285242,12,0,0,2020-04-03 22:46:37
US,South Carolina,Allendale,-81.35321066,32.98837386,1,0,0,2020-04-03 22:46:37
US,California,Alpine,-119.8223594,38.59678594,1,0,0,2020-04-03 22:46:37
US,California,Amador,-120.65696,38.44583082,3,0,0,2020-04-03 22:46:37
US,Virginia,Amelia,-77.98584649,37.34081025,5,0,0,2020-04-03 22:46:37
US,Virginia,Amherst,-79.14548696,37.60308293,6,0,0,2020-04-03 22:46:37
US,Mississippi,Amite,-90.80501621,31.17467303,5,1,0,2020-04-03 22:46:37
US,Alaska,Anchorage,-149.14269860000005,61.14998174,73,1,0,2020-04-03 22:46:37
US,Kentucky,Anderson,-84.99171713,38.00671029,2,1,0,2020-04-03 22:46:37
US,South Carolina,Anderson,-82.63959517,34.51828081,62,3,0,2020-04-03 22:46:37
US,Tennessee,Anderson,-84.19965764,36.12684348,10,0,0,2020-04-03 22:46:37
US,Texas,Anderson,-95.65354823,31.81534745,1,0,0,2020-04-03 22:46:37
US,Texas,Andrews,-102.6376548,32.30468633,1,0,0,2020-04-03 22:46:37
US,Maine,Androscoggin,-70.20380627,44.1664747,19,0,0,2020-04-03 22:46:37
US,Texas,Angelina,-94.60901487,31.25457347,8,0,0,2020-04-03 22:46:37
US,Maryland,Anne Arundel,-76.60329337,39.00670238,249,4,0,2020-04-03 22:46:37
US,Minnesota,Anoka,-93.24604565,45.27476015,34,0,0,2020-04-03 22:46:37
US,North Carolina,Anson,-80.09953279,34.97403241,3,0,0,2020-04-03 22:46:37
US,Nebraska,Antelope,-98.0666283,42.17695516,1,0,0,2020-04-03 22:46:37
