Country,Province,city,Longitude,Latitude,ConfirmedCount,DeadCount,CuredCount,LastUpdateTime
US,South Carolina,Abbeville,-82.46170658,34.22333378,9,0,0,2020-04-12 23:18:00
US,Louisiana,Acadia,-92.41419698,30.295064899999996,99,5,0,2020-04-12 23:18:00
US,Virginia,Accomack,-75.63234615,37.76707161,15,0,0,2020-04-12 23:18:00
US,Idaho,Ada,-116.24155159999998,43.4526575,517,6,0,2020-04-12 23:18:00
US,Iowa,Adair,-94.47105874,41.33075609,1,0,0,2020-04-12 23:18:00
US,Kentucky,Adair,-85.28129668,37.10459774,11,0,0,2020-04-12 23:18:00
US,Missouri,Adair,-92.60078167,40.19058551,11,0,0,2020-04-12 23:18:00
US,Oklahoma,Adair,-94.65859267,35.88494195,27,2,0,2020-04-12 23:18:00
US,Colorado,Adams,-104.3362578,39.87432092,647,26,0,2020-04-12 23:18:00
US,Idaho,Adams,-116.4545247,44.89333571,1,0,0,2020-04-12 23:18:00
US,Illinois,Adams,-91.18786813,39.98815591,25,0,0,2020-04-12 23:18:00
US,Indiana,Adams,-84.93671406,40.7457653,5,1,0,2020-04-12 23:18:00
US,Mississippi,Adams,-91.35326037,31.47669768,51,1,0,2020-04-12 23:18:00
US,Nebraska,Adams,-98.50117804,40.52449420000001,54,0,0,2020-04-12 23:18:00
US,Ohio,Adams,-83.4718964,38.84541072,3,0,0,2020-04-12 23:18:00
US,Pennsylvania,Adams,-77.21610347,39.87140411,48,1,0,2020-04-12 23:18:00
US,Washington,Adams,-118.56017340000001,46.98299757,36,0,0,2020-04-12 23:18:00
US,Wisconsin,Adams,-89.76782777,43.96974651,2,0,0,2020-04-12 23:18:00
US,Vermont,Addison,-73.14130877,44.03217337,55,1,0,2020-04-12 23:18:00
US,South Carolina,Aiken,-81.63645384,33.54338026,50,1,0,2020-04-12 23:18:00
US,Florida,Alachua,-82.35928158,29.67866525,215,0,0,2020-04-12 23:18:00
US,North Carolina,Alamance,-79.39976137,36.0434701,36,0,0,2020-04-12 23:18:00
US,California,Alameda,-121.8929271,37.64629437,845,23,0,2020-04-12 23:18:00
US,Colorado,Alamosa,-105.7885451,37.57250606,7,2,0,2020-04-12 23:18:00
US,New York,Albany,-73.97723916,42.60060306,478,12,0,2020-04-12 23:18:00
US,Wyoming,Albany,-105.72354150000001,41.65498705,5,0,0,2020-04-12 23:18:00
US,Virginia,Albemarle,-78.55481085,38.02080697,46,0,0,2020-04-12 23:18:00
US,Mississippi,Alcorn,-88.57996173,34.88084463,7,0,0,2020-04-12 23:18:00
US,North Carolina,Alexander,-81.17751948,35.922379600000006,2,0,0,2020-04-12 23:18:00
US,Virginia,Alexandria,-77.08183073,38.814003,198,1,0,2020-04-12 23:18:00
US,Iowa,Allamakee,-91.37860922,43.28383218,21,1,0,2020-04-12 23:18:00
US,Michigan,Allegan,-85.89102866,42.59147037,21,0,0,2020-04-12 23:18:00
US,Maryland,Allegany,-78.69280486,39.62357628,13,0,0,2020-04-12 23:18:00
US,New York,Allegany,-78.02750466,42.25748406,26,1,0,2020-04-12 23:18:00
US,North Carolina,Alleghany,-81.12857041,36.49360862,2,0,0,2020-04-12 23:18:00
US,Virginia,Alleghany,-80.00222498,37.78636074,4,0,0,2020-04-12 23:18:00
US,Pennsylvania,Allegheny,-79.98167747,40.46809875,857,19,0,2020-04-12 23:18:00
US,Indiana,Allen,-85.06800636,41.09194313,147,10,0,2020-04-12 23:18:00
US,Kentucky,Allen,-86.19457544,36.75197631,4,0,0,2020-04-12 23:18:00
US,Louisiana,Allen,-92.82442028,30.65385745,73,7,0,2020-04-12 23:18:00
US,Ohio,Allen,-84.10802343,40.77285242,33,2,0,2020-04-12 23:18:00
US,South Carolina,Allendale,-81.35321066,32.98837386,5,0,0,2020-04-12 23:18:00
US,Michigan,Alpena,-83.62212411,45.03477666,1,0,0,2020-04-12 23:18:00
US,California,Alpine,-119.82235940000001,38.59678594,2,0,0,2020-04-12 23:18:00
US,California,Amador,-120.65696000000001,38.44583082,7,0,0,2020-04-12 23:18:00
US,Virginia,Amelia,-77.98584649,37.34081025,9,0,0,2020-04-12 23:18:00
US,Virginia,Amherst,-79.14548696,37.60308293,10,0,0,2020-04-12 23:18:00
US,Mississippi,Amite,-90.80501621,31.17467303,12,1,0,2020-04-12 23:18:00
US,Alaska,Anchorage,-149.14269860000002,61.14998174,127,4,0,2020-04-12 23:18:00
US,Kansas,Anderson,-95.29272815,38.21413251,1,0,0,2020-04-12 23:18:00
US,Kentucky,Anderson,-84.99171713,38.00671029,3,1,0,2020-04-12 23:18:00
US,South Carolina,Anderson,-82.63959517,34.51828081,106,5,0,2020-04-12 23:18:00
US,Tennessee,Anderson,-84.19965764,36.12684348,12,1,0,2020-04-12 23:18:00
